-1.117015480995178223e-01,1.348164230585098267e-01,-4.993475601077079773e-02,-1.503455042839050293e-01,-7.275350391864776611e-02,-5.409775972366333008e-01,7.391700148582458496e-01,2.810567915439605713e-01,7.514938712120056152e-01,-6.976425051689147949e-01,3.108912706375122070e-01,1.581565290689468384e-01,-1.450852602720260620e-01,5.887285470962524414e-01,8.045127987861633301e-01,2.014341056346893311e-01,-4.796803370118141174e-02,5.581224560737609863e-01,-2.259655296802520752e-01,2.574405670166015625e-01,-1.765780001878738403e-01,-9.413567185401916504e-01,3.513484895229339600e-01,1.006628945469856262e-01,1.750553995370864868e-01,-2.843194305896759033e-01,-3.674782067537307739e-02,-6.593565344810485840e-01,-3.327528238296508789e-01,-9.419282525777816772e-02,-8.337292820215225220e-02,-2.770026922225952148e-01,-1.192555785179138184e+00,-5.539739876985549927e-02,6.147898435592651367e-01,5.439045280218124390e-02,-1.777616441249847412e-01,2.116952091455459595e-01,3.250091969966888428e-01,-4.657542109489440918e-01,-1.115741655230522156e-01,-1.873574554920196533e-01,-8.389477729797363281e-01,-2.355479449033737183e-01,2.903218865394592285e-01,4.372100830078125000e-01,-4.018331527709960938e+00,-2.463107109069824219e-01,1.709568873047828674e-02,-3.879801332950592041e-01,2.431048005819320679e-01,-9.016771912574768066e-01,-1.220248863101005554e-01,5.216543674468994141e-01,-3.899741917848587036e-03,5.906003117561340332e-01,-5.012277960777282715e-01,5.932289641350507736e-03,-2.705483734607696533e-01,2.034632116556167603e-01,2.345562428236007690e-01,1.473676115274429321e-01,-2.696155905723571777e-01,9.042666642926633358e-04,-5.549239367246627808e-02,5.441475510597229004e-01,-6.677715480327606201e-02,4.417708516120910645e-01,-9.100748896598815918e-01,3.209484517574310303e-01,-5.726742744445800781e-01,-1.471085995435714722e-01,6.456847786903381348e-01,-4.009884297847747803e-01,5.538354516029357910e-01,-1.382317990064620972e-01,7.412575185298919678e-03,-6.218718737363815308e-02,-6.213890910148620605e-01,6.863186359405517578e-01,2.369078248739242554e-02,1.242686033248901367e+00,-1.775941997766494751e-01,-8.230806887149810791e-02,3.040461838245391846e-01,4.580226838588714600e-01,-6.063204258680343628e-02,-1.594650745391845703e-01,1.612457633018493652e-01,8.990956097841262817e-02,-3.203308284282684326e-01,-1.186204999685287476e-01,2.757649719715118408e-01,-3.342824056744575500e-02,2.988187074661254883e-01,-4.537431150674819946e-02,8.207982182502746582e-01,3.491165935993194580e-01,1.923701763153076172e-01,8.081303834915161133e-01,7.205262780189514160e-01,6.316116452217102051e-02,-6.280037760734558105e-02,-7.622413635253906250e-01,-3.961901664733886719e-01,-2.674403190612792969e-01,-3.775132000446319580e-01,-6.295475363731384277e-01,-1.696355342864990234e-01,-1.065266132354736328e+00,4.427477717399597168e-01,6.055661477148532867e-03,-4.053461551666259766e-01,-2.929420173168182373e-01,-5.802485346794128418e-01,5.877501964569091797e-01,5.764210820198059082e-01,-8.675376176834106445e-01,3.401708900928497314e-01,1.465776115655899048e-01,3.486162424087524414e-01,1.717709898948669434e-01,7.761610299348831177e-02,-3.452552258968353271e-01,-3.559781014919281006e-01,-3.920819759368896484e-01,1.648165881633758545e-01,-3.000673353672027588e-01,2.208961099386215210e-01,3.957884013652801514e-02,3.650569021701812744e-01,6.064960360527038574e-01,-5.304002761840820312e-01,-2.775468528270721436e-01,1.410523355007171631e-01,-1.993921585381031036e-03,-5.498145222663879395e-01,-8.427391201257705688e-02,-4.238480031490325928e-01,-3.065080344676971436e-01,-5.802191495895385742e-01,-9.030945897102355957e-01,-1.874097943305969238e+00,5.899322628974914551e-01,5.647591352462768555e-01,1.408199816942214966e-01,-3.385116532444953918e-02,-6.395815610885620117e-01,-1.704704910516738892e-01,-9.867382049560546875e-02,2.191338241100311279e-01,2.646333277225494385e-01,-1.349876970052719116e-01,1.508765369653701782e-01,-2.931017279624938965e-01,5.207406878471374512e-01,-3.837159276008605957e-01,-7.559264898300170898e-01,6.217913031578063965e-01,6.507691740989685059e-01,3.829491436481475830e-01,2.821367383003234863e-01,-2.589011490345001221e-01,1.021704748272895813e-01,-1.560765653848648071e-01,4.768183231353759766e-01,1.583319306373596191e-01,5.655857324600219727e-01,6.766479462385177612e-02,-5.116524696350097656e-01,1.716071218252182007e-01,1.428040415048599243e-01,6.778833270072937012e-01,-1.491748690605163574e-01,-4.222017526626586914e-02,-2.924072146415710449e-01,6.288866996765136719e-01,5.261217951774597168e-01,4.656169712543487549e-01,-2.561624348163604736e-01,-8.237558007240295410e-01,8.657028079032897949e-01,1.414485871791839600e-01,-3.252925872802734375e-01,5.404415726661682129e-01,-1.757397502660751343e-01,8.094040155410766602e-01,-1.159646436572074890e-01,-6.027206778526306152e-01,4.413962066173553467e-01,-1.052600741386413574e+00,-7.487183213233947754e-01,4.462946057319641113e-01,3.938825428485870361e-01,1.065852284431457520e+00,-5.071943402290344238e-01,5.137319564819335938e-01,-3.643900454044342041e-01,9.361376613378524780e-02,3.779754340648651123e-01,-1.752417981624603271e-01,-6.290843486785888672e-01,-1.369618028402328491e-01,7.070447504520416260e-02,-4.011097550392150879e-01,3.267051458358764648e+00,-6.409134715795516968e-02,-2.553018331527709961e-01,-5.573020782321691513e-03,4.501722157001495361e-01,-5.943512320518493652e-01,-5.835208892822265625e-01,4.093944132328033447e-01,-5.084471702575683594e-01,-3.761088848114013672e-01,-5.727389082312583923e-02,2.612570822238922119e-01,-7.631512284278869629e-01,-1.831709742546081543e-01,1.782274395227432251e-01,7.326099872589111328e-01,1.173600628972053528e-01,-4.302663803100585938e-01,5.954090356826782227e-01,-1.705506294965744019e-01,-3.828926384449005127e-01,1.766359247267246246e-02,-2.890596687793731689e-01,3.506117314100265503e-02,-2.226923227310180664e+00,-1.754989847540855408e-02,-6.109972596168518066e-01,-2.177671529352664948e-02,3.825791478157043457e-01,-3.594238162040710449e-01,-1.833651959896087646e-01,-2.603752613067626953e-01,-1.033300310373306274e-01,-2.963039577007293701e-01,-4.666968882083892822e-01,1.659134961664676666e-02,1.047947645187377930e+00,-3.813689649105072021e-01,4.297832846641540527e-01,-2.007410228252410889e-01,1.032151341438293457e+00,7.727307677268981934e-01,-2.822644412517547607e-01,2.463382035493850708e-01,-1.653648540377616882e-02,-2.264690399169921875e-01,5.316706299781799316e-01,2.285527735948562622e-01,-2.998583614826202393e-01,3.538451492786407471e-01,2.349053509533405304e-02,3.332142233848571777e-01,-4.797635227441787720e-02,-5.679259896278381348e-01,-6.768670678138732910e-01,-3.778241276741027832e-01,6.913089156150817871e-01,-1.631690263748168945e-01,4.449878036975860596e-01,-9.501894712448120117e-01,-1.484912037849426270e-01,2.452414482831954956e-01,-2.463990747928619385e-01,-3.203053474426269531e-01,-1.514738500118255615e-01,4.168082475662231445e-01,-3.199532032012939453e-01,-3.099415302276611328e-01,-1.322992444038391113e+00,8.787555992603302002e-02,-1.364249885082244873e-01,2.770769000053405762e-01,4.337665140628814697e-01,-2.032741606235504150e-01,-7.993251085281372070e-02,4.557702839374542236e-01,5.283524394035339355e-01,-9.925612807273864746e-01,2.091846317052841187e-01,-2.217918634414672852e-01,-4.539238214492797852e-01,4.327527061104774475e-02,-7.091355323791503906e-01,2.266335040330886841e-01,-2.306350022554397583e-01,-5.058184862136840820e-01,-3.786524832248687744e-01,-4.418634176254272461e-01,8.277498185634613037e-02,6.515322625637054443e-02,-2.709064483642578125e-01,4.986668825149536133e-01,-1.002177447080612183e-01,-1.374985575675964355e-01,6.622167229652404785e-01,-6.540494561195373535e-01,-1.643722951412200928e-01,1.621584594249725342e-01,3.570382595062255859e-01,-4.713051617145538330e-01,-3.571598827838897705e-01,1.570613682270050049e-01,-2.130504548549652100e-01,-3.751721143722534180e+00,-3.827153444290161133e-01,8.104952983558177948e-03,-4.210913777351379395e-01,3.256843090057373047e-01,-1.503468304872512817e-01,7.980790734291076660e-01,-3.557471036911010742e-01,-2.486710399389266968e-01,3.132712841033935547e-01,5.967249870300292969e-01,-1.394632905721664429e-01,5.875815078616142273e-02,1.732374131679534912e-01,9.006846547126770020e-01,4.288254380226135254e-01,8.763375282287597656e-01,-4.878638088703155518e-01,4.950356781482696533e-01,5.102035999298095703e-01,-1.040143743157386780e-01,6.979001760482788086e-01,4.487696588039398193e-01,-5.829424858093261719e-01,1.347574472427368164e+00,4.833440780639648438e-01,-1.153657555580139160e+00,-2.229313105344772339e-01,-1.053894609212875366e-01,3.472293019294738770e-01,1.971295326948165894e-01,-2.184372842311859131e-01,2.805699408054351807e-01,-5.680800080299377441e-01,2.344434261322021484e-01,-6.434634327888488770e-01,5.457550883293151855e-01,-2.648430466651916504e-01,1.812594980001449585e-01,-2.177160382270812988e-01,4.183416664600372314e-01,-2.489804774522781372e-01,-2.709307968616485596e-01,-5.448130369186401367e-01,4.711414575576782227e-01,2.800365686416625977e-01,3.292411100119352341e-03,2.456804960966110229e-01,2.532731741666793823e-02,7.278416752815246582e-01,2.390418946743011475e-01,5.265112519264221191e-01,1.138105511665344238e+00,2.601833343505859375e-01,4.454820752143859863e-01,-2.885841131210327148e-01,-1.422449277015402913e-04,-2.685532867908477783e-01,-1.939065456390380859e-01,4.937064051628112793e-01,4.140368103981018066e-01,-3.936473429203033447e-01,9.047809988260269165e-02,1.596146672964096069e-01,2.021457254886627197e-01,-1.943844407796859741e-01,4.052912592887878418e-01,-6.788026094436645508e-01,-6.775953620672225952e-02,5.551379919052124023e-01,-7.766755670309066772e-02,-3.661766648292541504e-01,-1.902639865875244141e-01,-1.825535297393798828e+00,-1.660702824592590332e-01,-3.521060347557067871e-01,-9.889358282089233398e-02,8.052777647972106934e-01,-2.645125687122344971e-01,2.015418708324432373e-01,-9.994166493415832520e-01,-1.350771933794021606e-01,-5.747210979461669922e-01,-3.505364432930946350e-02,-5.061254501342773438e-01,-2.470202296972274780e-01,2.706625759601593018e-01,3.702017962932586670e-01,-5.534827709197998047e-01,-4.166903793811798096e-01,1.496169120073318481e-01,4.097605943679809570e-01,1.658192649483680725e-02,1.046500205993652344e+00,-7.422776818275451660e-01,-2.476206123828887939e-01,2.411814332008361816e-01,-3.876066803932189941e-01,5.980386734008789062e-01,-1.762110441923141479e-01,9.404022097587585449e-01,1.529382765293121338e-01,-2.325725555419921875e-01,3.882605209946632385e-02,-6.051990017294883728e-02,-3.038034141063690186e-01,-1.829137653112411499e-01,9.090636968612670898e-01,6.253701448440551758e-01,2.102987170219421387e-01,-7.601081728935241699e-01,-2.997302114963531494e-01,-4.802198410034179688e-01,3.434829413890838623e-01,7.100336551666259766e-01,-2.751035392284393311e-01,-1.147382482886314392e-01,7.066994309425354004e-01,4.133431613445281982e-01,1.916254870593547821e-03,6.160283088684082031e-01,-7.753078639507293701e-02,-2.634424269199371338e-01,-5.537486672401428223e-01,-7.518185377120971680e-01,5.982068181037902832e-01,-4.278926849365234375e-01,-5.932188034057617188e-01,-4.265279471874237061e-01,-3.691906630992889404e-01,2.967125177383422852e-01,-3.266653046011924744e-02,-7.575833201408386230e-01,1.445032358169555664e-01,-1.830389499664306641e-01,-4.818594157695770264e-01,3.308522403240203857e-01,1.444511264562606812e-01,5.785556137561798096e-02,2.574850916862487793e-01,9.672295451164245605e-01,-1.084426883608102798e-02,-7.859438061714172363e-01,-6.410345435142517090e-01,-6.051549315452575684e-01,4.573323726654052734e-01,-1.135446131229400635e-01,1.809052079916000366e-01,2.646393142640590668e-02,7.806555628776550293e-01,-8.313872814178466797e-01,1.165121346712112427e-01,-2.313231527805328369e-01,-1.120013356208801270e+00,6.150971055030822754e-01,5.710421204566955566e-01,-2.453042417764663696e-01,-7.980042695999145508e-02,2.344610393047332764e-01,-4.106561541557312012e-01,3.213330507278442383e-01,-2.046503871679306030e-01,-2.180653572082519531e+00,5.966330170631408691e-01,8.147355318069458008e-01,2.509927749633789062e-01,5.472924113273620605e-01,-4.033706188201904297e-01,-5.961917042732238770e-01,4.413854777812957764e-01,-3.736090362071990967e-01,1.324812918901443481e-01,-3.375813961029052734e-01,-4.014808535575866699e-01,4.913118779659271240e-01,-1.209252104163169861e-01,-6.064156442880630493e-02,1.534809917211532593e-01,-3.302692770957946777e-01,-6.417768597602844238e-01,-3.021478950977325439e-01,-4.157301187515258789e-01,-2.656448781490325928e-01,3.001750409603118896e-01,4.529348015785217285e-02,1.289265006780624390e-01,5.189007520675659180e-01,-5.374133586883544922e-01,-4.948818981647491455e-01,8.092502355575561523e-01,8.859433978796005249e-02,-7.557250559329986572e-02,-4.312475025653839111e-01,-1.340688169002532959e-01,-8.222574591636657715e-01,1.627714931964874268e-01,-5.848337337374687195e-02,8.199048042297363281e-02,4.349526166915893555e-01,-1.319377571344375610e-01,1.118656992912292480e+00,7.301503419876098633e-01,-2.959486842155456543e-01,4.112129211425781250e-01,6.693947911262512207e-01,4.009395539760589600e-01,-1.536952052265405655e-02,3.694786727428436279e-01,-5.224025845527648926e-01,1.277021408081054688e+00,-1.561552733182907104e-01,-6.799303889274597168e-01,-5.113620162010192871e-01,-4.418281912803649902e-01,-2.561596930027008057e-01,-4.558333158493041992e-01,-2.146414667367935181e-02,-3.921509981155395508e-01,7.147049903869628906e-02,4.506802558898925781e-01,-1.014235854148864746e+00,4.360691905021667480e-01,-4.389372467994689941e-01,-4.996368885040283203e-01,-5.705258250236511230e-01,-6.235558539628982544e-03,-3.453681468963623047e-01,-9.320256114006042480e-01,-3.427257239818572998e-01,-1.022789478302001953e+00,-6.089191436767578125e-01,1.394038796424865723e-01,5.759897828102111816e-01,1.372528374195098877e-01,-6.109156608581542969e-01,5.807357430458068848e-01,5.812554359436035156e-01,6.842070817947387695e-01,2.429288178682327271e-01,-1.683824211359024048e-01,3.985921740531921387e-01,-3.226121664047241211e-01,-3.649314120411872864e-02,-5.473070219159126282e-02,1.815686672925949097e-01,2.599906325340270996e-01,-3.155020996928215027e-02,2.082488685846328735e-01,-2.087897658348083496e-01,2.559567093849182129e-01,-1.052079722285270691e-01,-4.283826649188995361e-01,-8.502510786056518555e-01,2.190834879875183105e-01,-1.206133812665939331e-01,-1.708218753337860107e-01,3.044284284114837646e-01,-4.770136997103691101e-02,4.643052518367767334e-01,-2.995121181011199951e-01,-2.769909501075744629e-01,-5.757777094841003418e-01,-5.535242557525634766e-01,1.290381550788879395e-01,5.663429498672485352e-01,7.714834064245223999e-02,4.699418544769287109e-01,4.172977432608604431e-02,4.620496928691864014e-01,1.500125229358673096e-01,-5.460087656974792480e-01,2.261501103639602661e-01,5.935996770858764648e-02,-6.332959979772567749e-02,-5.127528309822082520e-01,-4.105256199836730957e-01,-3.149662911891937256e-01,-6.664502024650573730e-01,1.505218595266342163e-01,-4.792886376380920410e-01,5.136564373970031738e-01,5.343799293041229248e-02,3.334622979164123535e-01,-6.390955448150634766e-01,5.858142971992492676e-01,6.626568734645843506e-02,1.785603016614913940e-01,6.333814859390258789e-01,-1.589977592229843140e-01,7.357308864593505859e-01,-8.804460167884826660e-01,1.923020780086517334e-01,-5.902959108352661133e-01,-1.087057068943977356e-01,9.449481368064880371e-01,-3.672708570957183838e-01,1.069274693727493286e-01,-4.517966136336326599e-02,-7.282270193099975586e-01,1.515963859856128693e-02,2.593223154544830322e-01,7.726963162422180176e-01,9.353828430175781250e-01,-4.658305551856756210e-03,5.335043668746948242e-01,7.501965165138244629e-01,3.906389474868774414e-01,6.033138930797576904e-02,5.787494778633117676e-01,4.665750563144683838e-01,-1.434036791324615479e-01,3.799690604209899902e-01,1.424546539783477783e-01,2.098058462142944336e-01,-1.686491131782531738e+00,-1.959042251110076904e-01,1.191986873745918274e-01,-1.245425269007682800e-01,1.099263876676559448e-01,3.596808016300201416e-01,4.190961122512817383e-01,-3.172985017299652100e-01,7.064187526702880859e-01,-1.345849931240081787e-01,-9.977774620056152344e-01,4.390517771244049072e-01,-2.575970292091369629e-01,-3.380093276500701904e-01,6.620368361473083496e-01,6.138724088668823242e-01,4.078654050827026367e-01,-1.013845354318618774e-01,-4.159694910049438477e-01,-1.977506726980209351e-01,2.310902476310729980e-01,-1.230947598814964294e-01,1.734360158443450928e-01,-4.906109869480133057e-01,1.473688930273056030e-01,1.429522484540939331e-01,1.402043104171752930e-01,6.749977469444274902e-01,-1.986119151115417480e-01,-4.172537326812744141e-01,-1.153439283370971680e-01,6.354226469993591309e-01,2.005254924297332764e-01,-2.688209116458892822e-01,-2.880388796329498291e-01,-3.768877387046813965e-01,3.470787405967712402e-01,7.767680287361145020e-01,6.469056010246276855e-02,1.714158952236175537e-01,1.852839589118957520e-01,6.432988643646240234e-01,-3.109067380428314209e-01,-2.507130056619644165e-02,-1.892415285110473633e-01,-9.621477127075195312e-01,8.943265676498413086e-01,1.929873824119567871e-01,2.343111634254455566e-01,2.905535697937011719e-01,1.149999350309371948e-01,4.267558157444000244e-01,3.063964843750000000e-01,3.841786980628967285e-01,-2.441385686397552490e-01,1.367081403732299805e-01,4.165335297584533691e-01,5.272647142410278320e-01,5.860783159732818604e-03,5.181275308132171631e-02,2.661692798137664795e-01,3.257568776607513428e-01,-8.705384284257888794e-02,-3.683565929532051086e-02,-6.361582875251770020e-01,5.718511939048767090e-01,3.524545133113861084e-01,-1.433819830417633057e-01,-4.452598094940185547e-01,-4.022551178932189941e-01,5.844869613647460938e-01,6.263993680477142334e-02,-2.121885269880294800e-01,4.340237975120544434e-01,9.677354097366333008e-01,-3.044603765010833740e-01,8.098649382591247559e-01,3.422107994556427002e-01,-3.994767665863037109e-01,3.478579521179199219e-01,-3.308022320270538330e-01,-5.968022942543029785e-01,-9.424223564565181732e-03,-1.463358998298645020e-01,-2.744199335575103760e-01,-8.336914330720901489e-02,5.300410985946655273e-01,1.690794080495834351e-01,7.153522968292236328e-02,7.501583695411682129e-01,-7.640164494514465332e-01,8.542217612266540527e-01,2.583677172660827637e-01,6.967127323150634766e-01,-3.950335383415222168e-01,-4.487174153327941895e-01,2.132852226495742798e-01,2.271651774644851685e-01,-4.420528709888458252e-01,1.268838047981262207e-01,5.662197619676589966e-02,-3.051807582378387451e-01,2.827741503715515137e-01,1.048119645565748215e-02,-4.869723618030548096e-01,-2.223713845014572144e-01,6.846898198127746582e-01,9.690777957439422607e-02,2.075080275535583496e-01,1.103640079498291016e+00,-1.796744614839553833e-01,1.466516554355621338e-01,5.905046463012695312e-01,9.853394329547882080e-02,-6.691568493843078613e-01,-2.573755085468292236e-01,-2.052753418684005737e-01,5.548622608184814453e-01,2.773641347885131836e-01,-4.634867422282695770e-03,-3.680239617824554443e-01,2.960664331912994385e-01,-2.399603426456451416e-01,1.112359166145324707e-01,-2.357819080352783203e-01,-1.376193910837173462e-01,5.203577876091003418e-01,3.288273513317108154e-01,3.128232657909393311e-01,8.007265925407409668e-01,-3.263496637344360352e+00,1.730314642190933228e-01,-3.414069116115570068e-01,-9.125312566757202148e-01,-1.602774560451507568e-01,-5.086315870285034180e-01,5.520645976066589355e-01,-2.779682278633117676e-01,2.543384432792663574e-01,-3.882254660129547119e-01,-2.593642771244049072e-01,3.194684088230133057e-01,-4.754001498222351074e-01,-3.649064898490905762e-01,3.922585844993591309e-01,2.779068052768707275e-01
